customer_id,churn,gender,senior_citizen,married,dependents,tenure,phone_service,multiple_lines,internet_service,security,backup,paperless_billing,contract,payment,monthly_charges,total_charges
1183-CANVH,No,Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Annually,Bank transfer (auto),60,1347.15
1194-SPVSP,No,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.65,19.65
1202-KKGFU,No,Female,No,Yes,No,12,Yes,No,DSL,Yes,No,No,Monthly,Bank transfer (auto),54.2,690.5
1206-EHBDD,No,Female,No,Yes,No,56,Yes,No,Fiber,Yes,No,No,Biannually,Bank transfer (auto),80.3,4513.65
1213-NGCUN,Yes,Female,No,No,No,6,Yes,No,DSL,No,No,Yes,Monthly,Bank transfer (auto),49.65,267.35
1215-FIGMP,No,Male,No,No,No,60,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),89.9,5450.7
1217-VASWC,No,Male,Yes,Yes,No,43,Yes,No,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),100.55,4304
1222-KJNZD,No,Male,No,Yes,Yes,40,Yes,No,No,No internet,No internet,Yes,Monthly,Bank transfer (auto),20.4,745.3
1227-UDMZR,No,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),91.15,6637.9
1231-YNDEK,No,Male,No,No,No,58,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),19.15,1035.5
1241-EZFMJ,No,Male,No,Yes,No,61,Yes,Yes,No,No internet,No internet,No,Biannually,Bank transfer (auto),25.45,1538.6
1258-YMZNM,No,Female,Yes,No,No,27,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Bank transfer (auto),110.5,2857.6
1261-FWTTE,No,Male,Yes,No,No,23,No,No phone,DSL,No,No,Yes,Monthly,Bank transfer (auto),34.65,768.45
1262-OPMFY,Yes,Female,No,Yes,No,9,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),75.75,655.9
1265-BCFEO,No,Female,No,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Biannually,Bank transfer (auto),80.45,5662.25
1266-NZYUI,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,Biannually,Bank transfer (auto),66.85,4758.8
1269-FOYWN,No,Male,No,Yes,Yes,44,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),20,860.85
1299-AURJA,No,Female,No,Yes,Yes,70,Yes,Yes,No,No internet,No internet,No,Biannually,Bank transfer (auto),24.7,1685.9
1302-TPUBN,No,Male,No,No,No,66,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),19.35,1240.8
1307-TVUFB,No,Male,Yes,No,No,42,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),79.35,3344.1
1322-AGOQM,Yes,Male,No,No,No,46,No,No phone,DSL,No,Yes,No,Monthly,Bank transfer (auto),30.3,1380.1
1329-VHWNP,No,Female,No,No,No,7,No,No phone,DSL,No,No,No,Monthly,Bank transfer (auto),25.05,189.95
1333-PBMXB,No,Female,No,Yes,Yes,54,Yes,Yes,No,No internet,No internet,Yes,Annually,Bank transfer (auto),24.75,1342.15
1338-CECEE,No,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,Annually,Bank transfer (auto),68.5,2839.95
1342-JPNKI,Yes,Male,No,No,No,10,Yes,Yes,Fiber,No,No,Yes,Monthly,Bank transfer (auto),86.05,834.1
1349-WXNGG,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),20.05,20.05
1352-HNSAW,No,Female,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),115.6,8220.4
1352-VHKAJ,No,Male,No,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Monthly,Bank transfer (auto),71.6,1957.1
1353-GHZOS,No,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Annually,Bank transfer (auto),59.75,1374.35
1357-MVDOZ,No,Male,No,Yes,Yes,11,Yes,No,DSL,No,No,Yes,Monthly,Bank transfer (auto),59.65,683.25
1360-RCYRT,No,Male,No,Yes,Yes,23,No,No phone,DSL,No,No,Yes,Monthly,Bank transfer (auto),30.35,678.75
1371-OJCEK,No,Female,No,No,No,48,Yes,Yes,No,No internet,No internet,No,Annually,Bank transfer (auto),24.35,1133.7
1389-WNUIB,No,Female,No,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,Annually,Bank transfer (auto),76,1588.75
1396-QWFBJ,Yes,Female,No,Yes,Yes,21,Yes,No,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),74.05,1565.7
1399-OUPJN,No,Female,No,Yes,Yes,57,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),19.75,1272.05
1414-YADCW,No,Male,No,Yes,No,70,Yes,No,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),84.6,5706.2
1421-HCERK,No,Male,Yes,Yes,No,30,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Bank transfer (auto),105.7,3181.8
1431-CYWMH,No,Female,No,Yes,Yes,22,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.05,454.05
1442-OKRJE,No,Male,No,Yes,Yes,66,Yes,No,Fiber,Yes,Yes,Yes,Annually,Bank transfer (auto),103.15,7031.3
1459-QNFQT,No,Male,No,Yes,Yes,70,No,No phone,DSL,Yes,No,No,Biannually,Bank transfer (auto),59.5,4144.8
1468-DEFNC,No,Male,Yes,Yes,Yes,64,Yes,Yes,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),24.4,1548.65
1480-BKXGA,No,Male,Yes,Yes,No,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),116.05,8404.9
1480-IVEVR,No,Male,Yes,Yes,No,35,Yes,Yes,Fiber,No,No,Yes,Annually,Bank transfer (auto),81.6,2815.25
1482-OXZSY,No,Male,No,No,No,30,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Bank transfer (auto),100.4,2936.25
1485-YDHMM,No,Male,No,Yes,Yes,52,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),93.25,4631.7
1488-PBLJN,No,Female,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),116.85,8477.7
1492-KGETH,No,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Annually,Bank transfer (auto),78.35,5445.95
1493-AMTIE,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,Yes,Monthly,Bank transfer (auto),20.2,20.2
1525-LNLOJ,No,Male,No,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,Biannually,Bank transfer (auto),63.3,4189.7
1527-SXDPN,Yes,Male,No,Yes,Yes,52,Yes,Yes,Fiber,No,No,Yes,Biannually,Bank transfer (auto),96.25,4990.25
1530-ZTDOZ,No,Female,No,Yes,No,49,No,No phone,DSL,Yes,No,No,Monthly,Bank transfer (auto),40.65,2070.75
1534-OULXE,No,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,Yes,Annually,Bank transfer (auto),49.7,2961.4
1545-ACTAS,No,Female,No,Yes,Yes,48,Yes,No,Fiber,Yes,No,Yes,Annually,Bank transfer (auto),99.7,4977.2
1550-LOAHA,Yes,Female,No,Yes,No,32,Yes,No,Fiber,No,Yes,No,Monthly,Bank transfer (auto),84.15,2585.95
1552-AAGRX,No,Female,No,No,No,30,Yes,Yes,Fiber,Yes,No,No,Monthly,Bank transfer (auto),106.4,3211.9
1555-DJEQW,Yes,Female,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),114.2,7723.9
1559-DTODC,No,Male,No,No,No,19,No,No phone,DSL,No,No,Yes,Monthly,Bank transfer (auto),25.15,468.35
1564-HJUVY,No,Male,No,No,No,4,Yes,No,DSL,No,Yes,Yes,Monthly,Bank transfer (auto),63.75,226.2
1565-RHDJD,Yes,Female,No,No,Yes,4,Yes,Yes,Fiber,No,Yes,No,Monthly,Bank transfer (auto),84.05,333.55
1577-HKTFG,Yes,Female,No,Yes,No,30,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.65,655.85
1591-MQJTP,No,Male,Yes,Yes,No,51,Yes,Yes,Fiber,Yes,No,Yes,Annually,Bank transfer (auto),93.65,4839.15
1600-DILPE,No,Female,No,No,No,12,Yes,No,DSL,No,No,Yes,Monthly,Bank transfer (auto),45,524.35
1608-GMEWB,No,Male,Yes,No,No,45,Yes,Yes,Fiber,No,No,Yes,Monthly,Bank transfer (auto),93.9,4200.25
1629-DQQVB,No,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,Monthly,Bank transfer (auto),50.1,709.5
1661-CZBAU,No,Male,No,No,No,48,Yes,Yes,DSL,Yes,No,Yes,Annually,Bank transfer (auto),70.95,3629.2
1676-MQAOA,No,Male,No,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),75.1,5336.35
1680-VDCWW,No,Male,No,Yes,No,12,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),19.8,202.25
1685-BQULA,No,Female,No,No,No,40,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),93.4,3756.4
1686-STUHN,No,Male,No,No,No,42,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),19.8,849.9
1697-BCSHV,No,Female,No,Yes,Yes,58,Yes,Yes,DSL,No,Yes,Yes,Monthly,Bank transfer (auto),66.8,3970.4
1697-NVVGY,No,Male,Yes,Yes,No,19,Yes,No,DSL,Yes,No,No,Monthly,Bank transfer (auto),66.4,1286.05
1702-CCFNJ,No,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Monthly,Bank transfer (auto),61.35,3169.55
1707-HABPF,No,Female,Yes,No,No,46,Yes,No,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),91.3,4126.35
1716-LSAMB,No,Male,No,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Biannually,Bank transfer (auto),54.65,2553.7
1725-IQNIY,Yes,Male,No,Yes,No,54,Yes,No,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),109.75,6110.2
1730-VFMWO,No,Female,No,Yes,No,34,Yes,No,DSL,No,No,No,Monthly,Bank transfer (auto),50.2,1815.3
1732-FEKLD,No,Female,No,No,No,54,Yes,Yes,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),94.75,5121.75
1732-VHUBQ,Yes,Female,Yes,Yes,Yes,47,Yes,No,Fiber,No,No,No,Monthly,Bank transfer (auto),70.55,3309.25
1740-CSDJP,Yes,Male,No,No,No,1,No,No phone,DSL,No,No,Yes,Monthly,Bank transfer (auto),35.25,35.25
1754-GKYPY,No,Male,Yes,Yes,No,22,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),89.75,1938.9
1757-TCATG,No,Male,No,Yes,Yes,35,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),20.05,746.75
1763-KUAAW,No,Female,Yes,No,No,18,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),20.35,369.6
1776-SPBWV,No,Female,No,Yes,Yes,34,Yes,No,No,No internet,No internet,Yes,Annually,Bank transfer (auto),20.1,682.1
1779-PWPMG,No,Female,Yes,Yes,No,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),114.65,8333.95
1784-EZDKJ,No,Male,No,Yes,No,51,Yes,Yes,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),106.8,5498.8
1794-SWWKL,No,Male,No,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Monthly,Bank transfer (auto),59.65,867.1
1813-JLKWR,No,Female,No,Yes,Yes,64,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),19.8,1336.65
1813-JYWTO,No,Female,No,Yes,No,72,Yes,Yes,Fiber,Yes,No,No,Biannually,Bank transfer (auto),80.45,5737.6
1820-DJFPH,No,Female,No,Yes,Yes,72,Yes,Yes,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),24.05,1709.15
1833-TCXKK,No,Male,No,Yes,No,45,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),107.75,4882.8
1834-ABKHQ,No,Female,No,Yes,Yes,52,Yes,No,DSL,No,No,Yes,Annually,Bank transfer (auto),50.95,2610.65
1837-YQUCE,No,Female,No,No,No,70,No,No phone,DSL,Yes,No,Yes,Biannually,Bank transfer (auto),58.35,4214.25
1839-FBNFR,No,Female,No,Yes,Yes,39,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),19.85,854.8
1845-CSBRZ,No,Female,Yes,Yes,Yes,22,Yes,Yes,Fiber,No,No,No,Monthly,Bank transfer (auto),85.35,1961.6
1848-LBZHY,No,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Monthly,Bank transfer (auto),50.3,355.1
1862-QRWPE,No,Female,No,Yes,Yes,48,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),20.65,1057
1866-DIOQZ,No,Female,No,Yes,No,71,No,No phone,DSL,Yes,Yes,No,Annually,Bank transfer (auto),66.8,4689.15
1867-TJHTS,No,Female,No,No,No,58,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Bank transfer (auto),79.8,4526.85
1871-MOWRM,Yes,Male,No,Yes,No,12,Yes,No,Fiber,Yes,No,No,Monthly,Bank transfer (auto),80.85,866.45
1891-QRQSA,No,Male,Yes,Yes,Yes,64,Yes,Yes,Fiber,Yes,No,Yes,Biannually,Bank transfer (auto),111.6,7099
1915-OAKWD,No,Female,No,No,Yes,16,Yes,No,No,No internet,No internet,Yes,Annually,Bank transfer (auto),19.3,360.35
1925-LFCZZ,No,Male,Yes,No,No,55,No,No phone,DSL,No,No,Yes,Annually,Bank transfer (auto),50.05,2743.45
1926-QUZNN,No,Female,No,Yes,No,72,Yes,Yes,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),25.25,1841.2
1930-QPBVZ,No,Male,No,Yes,Yes,68,Yes,No,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),95.1,6683.4
1932-UEDCX,No,Male,Yes,Yes,No,33,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),100.6,3270.25
1937-OTUKY,No,Female,No,Yes,No,72,Yes,Yes,Fiber,Yes,No,Yes,Biannually,Bank transfer (auto),98.2,7015.9
1955-IBMMB,No,Male,No,No,No,59,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),20.2,1192.3
1970-KKFWL,No,Female,No,No,No,35,Yes,Yes,No,No internet,No internet,No,Biannually,Bank transfer (auto),23.3,797.1
1971-DTCZB,No,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),90.95,6468.6
1985-MBRYP,No,Female,No,No,No,43,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),19.65,779.25
1996-DBMUS,No,Female,Yes,Yes,No,48,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),70.65,3545.05
2000-DHJUY,No,Female,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),92.2,6474.45
2007-QVGAW,No,Female,No,Yes,Yes,68,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),19.35,1292.65
2027-OAQQC,Yes,Female,No,No,No,43,No,No phone,DSL,No,No,Yes,Monthly,Bank transfer (auto),49.05,2076.2
2039-JONDJ,No,Male,No,No,No,27,Yes,No,DSL,Yes,Yes,No,Annually,Bank transfer (auto),55.45,1477.65
2040-LDIWQ,No,Male,No,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Biannually,Bank transfer (auto),84.2,5324.5
2040-XBAVJ,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),114.45,8100.55
2045-BMBTJ,No,Female,Yes,No,No,33,No,No phone,DSL,Yes,Yes,Yes,Monthly,Bank transfer (auto),59.45,1884.65
2055-BFOCC,No,Male,Yes,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Annually,Bank transfer (auto),84,5329.55
2055-SIFSS,No,Female,Yes,Yes,No,55,Yes,Yes,DSL,No,No,No,Monthly,Bank transfer (auto),51.65,2838.55
2057-BOYKM,No,Female,Yes,Yes,No,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),96.6,6827.5
2061-VVFST,No,Female,No,Yes,No,37,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.5,805.2
2068-WWXQZ,No,Male,No,No,No,46,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),20.05,902
2070-FNEXE,Yes,Female,Yes,No,No,7,Yes,No,Fiber,Yes,No,No,Monthly,Bank transfer (auto),76.45,503.6
2072-ZVJJX,No,Male,No,Yes,No,68,Yes,Yes,No,No internet,No internet,No,Biannually,Bank transfer (auto),25.25,1728.2
2074-GKOWZ,Yes,Male,No,Yes,Yes,2,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),89.55,185.55
2075-PUEPR,No,Male,No,Yes,Yes,55,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),19.35,1153.25
2085-BOJKI,No,Male,No,Yes,No,17,Yes,No,Fiber,No,No,Yes,Annually,Bank transfer (auto),96.65,1588.25
2085-JVGAD,No,Male,No,Yes,No,37,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),20.35,697.65
2100-BDNSN,Yes,Female,No,Yes,No,5,Yes,Yes,DSL,No,No,No,Monthly,Bank transfer (auto),67.95,350.3
2123-VSCOT,No,Female,No,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Biannually,Bank transfer (auto),72.1,4194.85
2126-GSEGL,No,Female,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Biannually,Bank transfer (auto),84.8,5917.55
2133-TSRRM,No,Female,No,No,Yes,34,Yes,No,Fiber,Yes,Yes,Yes,Monthly,Bank transfer (auto),105.35,3688.6
2141-RRYGO,Yes,Female,No,No,No,4,Yes,No,DSL,No,Yes,Yes,Monthly,Bank transfer (auto),68.65,261.25
2144-BFDSO,No,Female,Yes,Yes,No,50,Yes,Yes,Fiber,Yes,Yes,No,Monthly,Bank transfer (auto),108.75,5431.9
2150-OEGBV,No,Male,No,No,No,27,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),20.1,562.6
2150-WLKUW,No,Female,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Annually,Bank transfer (auto),63.9,2635
2162-FRZAA,No,Male,No,Yes,Yes,63,No,No phone,DSL,No,Yes,No,Biannually,Bank transfer (auto),39.35,2395.05
2165-VOEGB,Yes,Female,No,No,Yes,46,Yes,No,Fiber,Yes,Yes,Yes,Annually,Bank transfer (auto),105.2,4822.85
2176-OSJUV,No,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Biannually,Bank transfer (auto),65.15,4681.75
2181-TIDSV,No,Male,No,Yes,Yes,68,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),19.95,1303.25
2186-QZEYA,No,Female,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Monthly,Bank transfer (auto),58.55,1718.95
2187-PKZAY,No,Male,No,No,No,12,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),79.95,1043.4
2189-WWOEW,Yes,Female,No,No,Yes,15,Yes,No,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),85.9,1269.55
2193-SFWQW,No,Male,No,Yes,Yes,72,Yes,No,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),111.95,8033.1
2202-OUTMO,No,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,No,Yes,Monthly,Bank transfer (auto),60.85,2003.6
2205-LPVGL,No,Male,Yes,Yes,Yes,58,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Bank transfer (auto),89.85,5125.75
2208-MPXIO,No,Female,No,Yes,Yes,45,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),20,886.4
2209-XADXF,No,Female,No,No,No,1,No,No phone,DSL,No,No,No,Monthly,Bank transfer (auto),25.25,25.25
2211-RMNHO,No,Female,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Biannually,Bank transfer (auto),85.3,5560
2223-GDSHL,No,Male,No,Yes,Yes,71,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),116.05,8297.5
2223-KAGMX,Yes,Female,No,No,No,15,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.4,289.3
2225-ZRGSG,Yes,Female,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Bank transfer (auto),93.9,6579.05
2227-JRSJX,No,Female,No,No,No,21,Yes,No,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),99.15,1956.4
2234-EOFPT,No,Male,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),79.35,5753.25
2239-CGBUZ,No,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Annually,Bank transfer (auto),60.5,3145.15
2239-JALAW,Yes,Male,No,No,No,58,Yes,Yes,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),103.25,6017.65
2242-MFOTG,No,Male,No,No,No,33,Yes,Yes,Fiber,Yes,No,No,Annually,Bank transfer (auto),80.1,2603.3
2245-ADZFJ,No,Female,No,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Biannually,Bank transfer (auto),80.55,2471.6
2249-YPRNG,Yes,Female,No,Yes,Yes,20,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Bank transfer (auto),105.85,2239.65
2253-KPMNB,No,Female,No,Yes,Yes,69,No,No phone,DSL,Yes,Yes,No,Biannually,Bank transfer (auto),46.25,3121.4
2256-YLYLP,No,Male,No,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Biannually,Bank transfer (auto),72.95,4953.25
2260-USTRB,Yes,Female,Yes,No,No,2,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),70.2,115.95
2274-XUATA,No,Male,Yes,Yes,No,72,No,No phone,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),63.1,4685.55
2277-AXSDC,No,Female,No,No,No,32,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),19.75,624.15
2296-DKZFP,No,Female,No,Yes,No,65,Yes,No,DSL,Yes,Yes,No,Biannually,Bank transfer (auto),71,4386.2
2302-OUZXB,No,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Biannually,Bank transfer (auto),82.15,5784.3
2303-PJYHN,No,Female,No,Yes,No,2,Yes,No,No,No internet,No internet,No,Monthly,Bank transfer (auto),19.85,52
2305-MRGLV,No,Male,No,Yes,No,28,Yes,No,Fiber,No,No,No,Monthly,Bank transfer (auto),76.55,2065.4
2324-AALNO,No,Female,No,No,No,48,Yes,Yes,No,No internet,No internet,No,Annually,Bank transfer (auto),24.55,1203.95
2324-EFHVG,No,Male,No,No,No,64,Yes,Yes,Fiber,No,Yes,Yes,Biannually,Bank transfer (auto),104.4,6692.65
2325-ZUSFD,Yes,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Annually,Bank transfer (auto),70.1,3913.3
2330-PQGDQ,No,Male,No,Yes,Yes,51,Yes,Yes,Fiber,No,Yes,No,Annually,Bank transfer (auto),84.2,4299.75
2351-BKRZW,No,Female,No,Yes,Yes,43,Yes,No,DSL,Yes,No,No,Biannually,Bank transfer (auto),75.2,3254.35
2359-KLTEK,No,Female,No,Yes,Yes,41,Yes,No,Fiber,No,No,Yes,Monthly,Bank transfer (auto),94.9,3848
2363-BJLSL,No,Male,No,No,No,62,Yes,No,DSL,No,Yes,Yes,Monthly,Bank transfer (auto),80.4,4981.15
2368-GAKKQ,No,Female,No,No,No,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),113.65,7939.25
2371-KFUOG,No,Male,No,No,No,58,Yes,No,Fiber,Yes,Yes,No,Annually,Bank transfer (auto),99.15,5720.95
2388-LAESQ,No,Female,Yes,Yes,No,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Bank transfer (auto),114.85,8317.95
2404-JIBFC,No,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Biannually,Bank transfer (auto),85.1,4657.95
2405-LBMUW,No,Female,No,Yes,Yes,61,No,No phone,DSL,Yes,Yes,Yes,Annually,Bank transfer (auto),50.7,3088.75
2429-AYKKO,No,Male,No,No,No,72,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),19.85,1434.1
2450-ZKEED,No,Female,No,No,No,11,Yes,No,DSL,No,No,No,Annually,Bank transfer (auto),53.8,651.55
2451-YMUXS,No,Male,Yes,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Bank transfer (auto),64.55,4250.1
2458-EOMRE,No,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,Monthly,Bank transfer (auto),64.05,733.95
2466-FCCPT,No,Female,No,Yes,Yes,20,Yes,No,No,No internet,No internet,No,Annually,Bank transfer (auto),19.7,395.6
2479-BRAMR,Yes,Male,Yes,Yes,No,41,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Bank transfer (auto),83.75,3273.55
2480-EJWYP,No,Female,Yes,Yes,No,58,Yes,Yes,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),97.8,5458.8
2506-CLAKW,Yes,Female,No,No,No,6,Yes,No,Fiber,Yes,Yes,Yes,Monthly,Bank transfer (auto),98.15,567.45
2511-ALLCS,No,Female,No,Yes,Yes,35,Yes,Yes,No,No internet,No internet,No,Biannually,Bank transfer (auto),24.3,821.6
2511-MORQY,No,Male,No,Yes,Yes,50,Yes,Yes,DSL,No,No,No,Annually,Bank transfer (auto),54.9,2614.1
2519-FAKOD,Yes,Male,No,No,Yes,38,Yes,Yes,Fiber,No,No,Yes,Monthly,Bank transfer (auto),99.25,3777.15
2522-AHJXR,No,Male,No,Yes,No,60,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Bank transfer (auto),109.45,6572.85
2522-WLNSF,No,Female,Yes,Yes,No,34,Yes,No,DSL,No,No,No,Annually,Bank transfer (auto),64.2,2106.3
2530-ENDWQ,Yes,Female,No,Yes,No,71,Yes,Yes,Fiber,No,No,Yes,Biannually,Bank transfer (auto),93.7,6585.35
2533-TIBIX,No,Male,No,Yes,Yes,15,No,No phone,DSL,Yes,No,Yes,Monthly,Bank transfer (auto),30.2,469.65
2535-PBCGC,No,Female,No,Yes,No,70,No,No phone,DSL,Yes,Yes,No,Biannually,Bank transfer (auto),64.55,4504.9
2545-LXYVJ,No,Male,No,Yes,No,72,Yes,No,No,No internet,No internet,No,Biannually,Bank transfer (auto),20.7,1492.1
2558-BUOZZ,No,Male,No,No,No,47,Yes,Yes,Fiber,Yes,Yes,No,Annually,Bank transfer (auto),94.8,4535.85
2560-PPCHE,No,Female,No,No,No,65,Yes,Yes,Fiber,No,Yes,Yes,Annually,Bank transfer (auto),105.05,6744.25
2560-QTSBS,No,Female,No,Yes,Yes,72,Yes,Yes,No,No internet,No internet,Yes,Annually,Bank transfer (auto),23.3,1623.15
2560-WBWXF,No,Male,No,No,No,68,Yes,Yes,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),24.15,1498.85
2569-WGERO,No,Female,No,No,No,72,Yes,No,No,No internet,No internet,Yes,Biannually,Bank transfer (auto),21.15,1419.4
